LapTime,LapNumber,TyreLife,Compound,Team,MaxSpeed,MinSpeed,GP
92.939,12.0,10.0,MEDIUM,Ferrari,303.0,79.0,Silverstone
92.969,13.0,11.0,MEDIUM,Ferrari,303.0,79.0,Silverstone
92.744,14.0,12.0,MEDIUM,Ferrari,305.0,80.0,Silverstone
93.282,15.0,13.0,MEDIUM,Ferrari,305.0,79.0,Silverstone
92.623,16.0,14.0,MEDIUM,Ferrari,303.0,81.0,Silverstone
92.475,17.0,15.0,MEDIUM,Ferrari,302.0,79.0,Silverstone
92.296,18.0,16.0,MEDIUM,Ferrari,303.0,77.0,Silverstone
91.985,19.0,17.0,MEDIUM,Ferrari,303.0,77.0,Silverstone
92.128,20.0,18.0,MEDIUM,Ferrari,302.0,78.0,Silverstone
91.974,21.0,19.0,MEDIUM,Ferrari,302.0,78.0,Silverstone
92.223,22.0,20.0,MEDIUM,Ferrari,303.0,79.0,Silverstone
92.259,23.0,21.0,MEDIUM,Ferrari,304.0,79.0,Silverstone
92.296,24.0,22.0,MEDIUM,Ferrari,307.0,79.0,Silverstone
92.048,25.0,23.0,MEDIUM,Ferrari,306.0,77.0,Silverstone
91.993,26.0,24.0,MEDIUM,Ferrari,307.0,81.0,Silverstone
92.082,27.0,25.0,MEDIUM,Ferrari,304.0,79.0,Silverstone
91.958,28.0,26.0,MEDIUM,Ferrari,307.0,80.0,Silverstone
91.552,31.0,2.0,HARD,Ferrari,302.0,82.0,Silverstone
91.541,32.0,3.0,HARD,Ferrari,306.0,79.0,Silverstone
91.716,33.0,4.0,HARD,Ferrari,305.0,80.0,Silverstone
91.978,34.0,5.0,HARD,Ferrari,305.0,80.0,Silverstone
91.448,35.0,6.0,HARD,Ferrari,307.0,81.0,Silverstone
91.384,36.0,7.0,HARD,Ferrari,305.0,80.0,Silverstone
91.5,37.0,8.0,HARD,Ferrari,306.0,80.0,Silverstone
91.542,38.0,9.0,HARD,Ferrari,306.0,78.0,Silverstone
91.599,39.0,10.0,HARD,Ferrari,306.0,80.0,Silverstone
91.425,40.0,11.0,HARD,Ferrari,308.0,80.0,Silverstone
91.539,41.0,12.0,HARD,Ferrari,306.0,79.0,Silverstone
91.271,42.0,13.0,HARD,Ferrari,305.0,78.0,Silverstone
90.917,43.0,14.0,HARD,Ferrari,306.0,78.0,Silverstone
90.846,44.0,15.0,HARD,Ferrari,306.0,79.0,Silverstone
90.569,45.0,16.0,HARD,Ferrari,306.0,82.0,Silverstone
90.724,46.0,17.0,HARD,Ferrari,305.0,78.0,Silverstone
91.291,48.0,19.0,HARD,Ferrari,306.0,79.0,Silverstone
91.149,49.0,20.0,HARD,Ferrari,307.0,77.0,Silverstone
92.956,50.0,21.0,HARD,Ferrari,320.0,78.0,Silverstone
92.454,51.0,22.0,HARD,Ferrari,310.0,75.0,Silverstone
92.857,52.0,23.0,HARD,Ferrari,308.0,77.0,Silverstone
93.727,5.0,3.0,MEDIUM,Mercedes,310.0,80.0,Silverstone
93.577,6.0,4.0,MEDIUM,Mercedes,307.0,82.0,Silverstone
93.543,7.0,5.0,MEDIUM,Mercedes,314.0,81.0,Silverstone
93.571,8.0,6.0,MEDIUM,Mercedes,305.0,84.0,Silverstone
93.096,9.0,7.0,MEDIUM,Mercedes,304.0,85.0,Silverstone
93.312,10.0,8.0,MEDIUM,Mercedes,307.0,85.0,Silverstone
93.397,11.0,9.0,MEDIUM,Mercedes,307.0,84.0,Silverstone
93.423,12.0,10.0,MEDIUM,Mercedes,305.0,84.0,Silverstone
93.38,13.0,11.0,MEDIUM,Mercedes,305.0,83.0,Silverstone
93.34,14.0,12.0,MEDIUM,Mercedes,304.0,85.0,Silverstone
92.694,15.0,13.0,MEDIUM,Mercedes,303.0,85.0,Silverstone
92.415,16.0,14.0,MEDIUM,Mercedes,305.0,85.0,Silverstone
92.454,17.0,15.0,MEDIUM,Mercedes,308.0,82.0,Silverstone
92.543,18.0,16.0,MEDIUM,Mercedes,307.0,81.0,Silverstone
92.639,19.0,17.0,MEDIUM,Mercedes,305.0,82.0,Silverstone
92.409,20.0,18.0,MEDIUM,Mercedes,304.0,87.0,Silverstone
92.488,21.0,19.0,MEDIUM,Mercedes,304.0,82.0,Silverstone
91.988,24.0,2.0,HARD,Mercedes,300.0,90.0,Silverstone
91.415,25.0,3.0,HARD,Mercedes,301.0,91.0,Silverstone
91.52,26.0,4.0,HARD,Mercedes,303.0,91.0,Silverstone
91.804,27.0,5.0,HARD,Mercedes,304.0,88.0,Silverstone
91.651,28.0,6.0,HARD,Mercedes,305.0,89.0,Silverstone
92.16,29.0,7.0,HARD,Mercedes,300.0,87.0,Silverstone
92.48,30.0,8.0,HARD,Mercedes,310.0,87.0,Silverstone
92.683,31.0,9.0,HARD,Mercedes,304.0,83.0,Silverstone
92.191,32.0,10.0,HARD,Mercedes,304.0,86.0,Silverstone
91.72,33.0,11.0,HARD,Mercedes,302.0,87.0,Silverstone
91.799,34.0,12.0,HARD,Mercedes,302.0,86.0,Silverstone
91.252,35.0,13.0,HARD,Mercedes,303.0,86.0,Silverstone
91.435,36.0,14.0,HARD,Mercedes,301.0,82.0,Silverstone
91.094,37.0,15.0,HARD,Mercedes,301.0,84.0,Silverstone
91.066,38.0,16.0,HARD,Mercedes,301.0,86.0,Silverstone
91.146,39.0,17.0,HARD,Mercedes,303.0,86.0,Silverstone
93.278,40.0,18.0,HARD,Mercedes,302.0,86.0,Silverstone
91.445,41.0,19.0,HARD,Mercedes,308.0,83.0,Silverstone
91.084,42.0,20.0,HARD,Mercedes,307.0,83.0,Silverstone
91.161,43.0,21.0,HARD,Mercedes,303.0,85.0,Silverstone
90.688,44.0,22.0,HARD,Mercedes,303.0,86.0,Silverstone
90.524,45.0,23.0,HARD,Mercedes,303.0,88.0,Silverstone
90.641,46.0,24.0,HARD,Mercedes,304.0,85.0,Silverstone
91.181,48.0,26.0,HARD,Mercedes,307.0,86.0,Silverstone
91.473,49.0,27.0,HARD,Mercedes,303.0,87.0,Silverstone
92.153,50.0,28.0,HARD,Mercedes,307.0,76.0,Silverstone
91.698,51.0,29.0,HARD,Mercedes,306.0,87.0,Silverstone
92.424,52.0,30.0,HARD,Mercedes,306.0,86.0,Silverstone
93.318,5.0,5.0,MEDIUM,McLaren,304.0,85.0,Silverstone
93.428,6.0,6.0,MEDIUM,McLaren,302.0,79.0,Silverstone
93.556,7.0,7.0,MEDIUM,McLaren,299.0,78.0,Silverstone
93.402,8.0,8.0,MEDIUM,McLaren,301.0,82.0,Silverstone
93.373,9.0,9.0,MEDIUM,McLaren,300.0,82.0,Silverstone
93.011,10.0,10.0,MEDIUM,McLaren,303.0,83.0,Silverstone
93.286,11.0,11.0,MEDIUM,McLaren,301.0,82.0,Silverstone
93.295,12.0,12.0,MEDIUM,McLaren,301.0,80.0,Silverstone
93.193,13.0,13.0,MEDIUM,McLaren,299.0,79.0,Silverstone
93.165,14.0,14.0,MEDIUM,McLaren,301.0,80.0,Silverstone
92.827,15.0,15.0,MEDIUM,McLaren,299.0,77.0,Silverstone
92.778,16.0,16.0,MEDIUM,McLaren,303.0,76.0,Silverstone
92.586,17.0,17.0,MEDIUM,McLaren,300.0,76.0,Silverstone
92.52,18.0,18.0,MEDIUM,McLaren,303.0,74.0,Silverstone
92.586,19.0,19.0,MEDIUM,McLaren,300.0,77.0,Silverstone
92.293,20.0,20.0,MEDIUM,McLaren,300.0,75.0,Silverstone
93.509,23.0,2.0,HARD,McLaren,326.0,77.0,Silverstone
92.83,24.0,3.0,HARD,McLaren,299.0,80.0,Silverstone
92.274,25.0,4.0,HARD,McLaren,302.0,81.0,Silverstone
92.04,26.0,5.0,HARD,McLaren,301.0,82.0,Silverstone
92.047,27.0,6.0,HARD,McLaren,303.0,79.0,Silverstone
92.096,28.0,7.0,HARD,McLaren,302.0,78.0,Silverstone
92.217,29.0,8.0,HARD,McLaren,300.0,75.0,Silverstone
92.073,30.0,9.0,HARD,McLaren,301.0,75.0,Silverstone
93.668,31.0,10.0,HARD,McLaren,323.0,78.0,Silverstone
93.174,32.0,11.0,HARD,McLaren,305.0,76.0,Silverstone
92.41,33.0,12.0,HARD,McLaren,302.0,77.0,Silverstone
92.139,34.0,13.0,HARD,McLaren,300.0,77.0,Silverstone
91.94,35.0,14.0,HARD,McLaren,304.0,78.0,Silverstone
91.945,36.0,15.0,HARD,McLaren,302.0,78.0,Silverstone
91.848,37.0,16.0,HARD,McLaren,300.0,73.0,Silverstone
91.823,38.0,17.0,HARD,McLaren,300.0,75.0,Silverstone
92.061,39.0,18.0,HARD,McLaren,301.0,72.0,Silverstone
91.624,40.0,19.0,HARD,McLaren,302.0,75.0,Silverstone
91.8,41.0,20.0,HARD,McLaren,302.0,74.0,Silverstone
91.572,42.0,21.0,HARD,McLaren,301.0,75.0,Silverstone
91.762,43.0,22.0,HARD,McLaren,300.0,77.0,Silverstone
91.42,44.0,23.0,HARD,McLaren,301.0,75.0,Silverstone
91.666,45.0,24.0,HARD,McLaren,299.0,79.0,Silverstone
91.836,46.0,25.0,HARD,McLaren,300.0,75.0,Silverstone
91.75,48.0,27.0,HARD,McLaren,302.0,76.0,Silverstone
92.868,49.0,28.0,HARD,McLaren,299.0,76.0,Silverstone
92.679,50.0,29.0,HARD,McLaren,298.0,74.0,Silverstone
92.208,51.0,30.0,HARD,McLaren,300.0,82.0,Silverstone
92.244,52.0,31.0,HARD,McLaren,302.0,74.0,Silverstone
94.142,5.0,5.0,MEDIUM,McLaren,300.0,79.0,Silverstone
94.023,6.0,6.0,MEDIUM,McLaren,300.0,84.0,Silverstone
93.82,7.0,7.0,MEDIUM,McLaren,303.0,79.0,Silverstone
93.89,8.0,8.0,MEDIUM,McLaren,300.0,82.0,Silverstone
93.71,9.0,9.0,MEDIUM,McLaren,301.0,78.0,Silverstone
93.638,10.0,10.0,MEDIUM,McLaren,302.0,81.0,Silverstone
93.842,11.0,11.0,MEDIUM,McLaren,301.0,80.0,Silverstone
93.817,12.0,12.0,MEDIUM,McLaren,299.0,77.0,Silverstone
93.956,13.0,13.0,MEDIUM,McLaren,297.0,82.0,Silverstone
93.903,14.0,14.0,MEDIUM,McLaren,300.0,80.0,Silverstone
93.757,15.0,15.0,MEDIUM,McLaren,296.0,80.0,Silverstone
93.497,16.0,16.0,MEDIUM,McLaren,302.0,81.0,Silverstone
93.603,17.0,17.0,MEDIUM,McLaren,299.0,77.0,Silverstone
93.627,18.0,18.0,MEDIUM,McLaren,298.0,79.0,Silverstone
93.389,19.0,19.0,MEDIUM,McLaren,301.0,78.0,Silverstone
92.711,22.0,2.0,HARD,McLaren,300.0,85.0,Silverstone
92.212,23.0,3.0,HARD,McLaren,304.0,84.0,Silverstone
92.67,24.0,4.0,HARD,McLaren,304.0,82.0,Silverstone
92.637,25.0,5.0,HARD,McLaren,304.0,80.0,Silverstone
92.569,26.0,6.0,HARD,McLaren,312.0,80.0,Silverstone
92.923,27.0,7.0,HARD,McLaren,319.0,78.0,Silverstone
93.434,28.0,8.0,HARD,McLaren,332.0,79.0,Silverstone
93.169,29.0,9.0,HARD,McLaren,298.0,84.0,Silverstone
92.955,30.0,10.0,HARD,McLaren,298.0,80.0,Silverstone
92.42,31.0,11.0,HARD,McLaren,301.0,79.0,Silverstone
92.569,32.0,12.0,HARD,McLaren,300.0,79.0,Silverstone
92.471,33.0,13.0,HARD,McLaren,306.0,81.0,Silverstone
92.557,34.0,14.0,HARD,McLaren,297.0,77.0,Silverstone
92.263,35.0,15.0,HARD,McLaren,301.0,78.0,Silverstone
92.57,36.0,16.0,HARD,McLaren,299.0,78.0,Silverstone
92.595,37.0,17.0,HARD,McLaren,301.0,77.0,Silverstone
92.748,38.0,18.0,HARD,McLaren,308.0,80.0,Silverstone
92.447,39.0,19.0,HARD,McLaren,319.0,78.0,Silverstone
92.151,40.0,20.0,HARD,McLaren,301.0,81.0,Silverstone
91.933,41.0,21.0,HARD,McLaren,303.0,81.0,Silverstone
91.879,42.0,22.0,HARD,McLaren,304.0,77.0,Silverstone
91.784,43.0,23.0,HARD,McLaren,303.0,79.0,Silverstone
91.825,44.0,24.0,HARD,McLaren,300.0,82.0,Silverstone
91.72,45.0,25.0,HARD,McLaren,302.0,81.0,Silverstone
91.703,46.0,26.0,HARD,McLaren,302.0,77.0,Silverstone
91.819,48.0,28.0,HARD,McLaren,302.0,79.0,Silverstone
91.774,49.0,29.0,HARD,McLaren,304.0,79.0,Silverstone
91.642,50.0,30.0,HARD,McLaren,303.0,81.0,Silverstone
91.284,51.0,31.0,HARD,McLaren,303.0,82.0,Silverstone
91.323,52.0,32.0,HARD,McLaren,303.0,78.0,Silverstone
93.782,5.0,3.0,MEDIUM,Ferrari,312.0,81.0,Silverstone
94.026,6.0,4.0,MEDIUM,Ferrari,322.0,83.0,Silverstone
93.807,7.0,5.0,MEDIUM,Ferrari,324.0,80.0,Silverstone
93.937,8.0,6.0,MEDIUM,Ferrari,322.0,78.0,Silverstone
93.915,9.0,7.0,MEDIUM,Ferrari,313.0,83.0,Silverstone
94.001,10.0,8.0,MEDIUM,Ferrari,310.0,82.0,Silverstone
93.886,11.0,9.0,MEDIUM,Ferrari,310.0,81.0,Silverstone
93.862,12.0,10.0,MEDIUM,Ferrari,308.0,80.0,Silverstone
94.135,13.0,11.0,MEDIUM,Ferrari,308.0,77.0,Silverstone
93.798,14.0,12.0,MEDIUM,Ferrari,306.0,84.0,Silverstone
93.598,15.0,13.0,MEDIUM,Ferrari,307.0,81.0,Silverstone
93.637,16.0,14.0,MEDIUM,Ferrari,309.0,82.0,Silverstone
93.202,17.0,15.0,MEDIUM,Ferrari,307.0,81.0,Silverstone
93.192,18.0,16.0,MEDIUM,Ferrari,313.0,80.0,Silverstone
93.344,19.0,17.0,MEDIUM,Ferrari,323.0,78.0,Silverstone
92.73,20.0,18.0,MEDIUM,Ferrari,328.0,80.0,Silverstone
92.457,21.0,19.0,MEDIUM,Ferrari,302.0,83.0,Silverstone
92.366,22.0,20.0,MEDIUM,Ferrari,303.0,85.0,Silverstone
92.064,23.0,21.0,MEDIUM,Ferrari,306.0,86.0,Silverstone
92.254,24.0,22.0,MEDIUM,Ferrari,306.0,86.0,Silverstone
91.885,25.0,23.0,MEDIUM,Ferrari,305.0,85.0,Silverstone
91.819,26.0,24.0,MEDIUM,Ferrari,307.0,87.0,Silverstone
92.26,27.0,25.0,MEDIUM,Ferrari,308.0,83.0,Silverstone
91.306,30.0,2.0,HARD,Ferrari,307.0,84.0,Silverstone
91.706,31.0,3.0,HARD,Ferrari,309.0,82.0,Silverstone
92.305,32.0,4.0,HARD,Ferrari,326.0,81.0,Silverstone
92.335,33.0,5.0,HARD,Ferrari,324.0,80.0,Silverstone
92.74,34.0,6.0,HARD,Ferrari,315.0,79.0,Silverstone
92.258,35.0,7.0,HARD,Ferrari,328.0,82.0,Silverstone
92.701,36.0,8.0,HARD,Ferrari,315.0,79.0,Silverstone
92.686,37.0,9.0,HARD,Ferrari,304.0,79.0,Silverstone
92.354,38.0,10.0,HARD,Ferrari,323.0,82.0,Silverstone
92.569,39.0,11.0,HARD,Ferrari,332.0,77.0,Silverstone
92.253,40.0,12.0,HARD,Ferrari,327.0,80.0,Silverstone
91.816,41.0,13.0,HARD,Ferrari,324.0,82.0,Silverstone
91.868,42.0,14.0,HARD,Ferrari,331.0,81.0,Silverstone
91.929,43.0,15.0,HARD,Ferrari,316.0,80.0,Silverstone
91.737,44.0,16.0,HARD,Ferrari,316.0,83.0,Silverstone
91.745,45.0,17.0,HARD,Ferrari,316.0,82.0,Silverstone
91.592,46.0,18.0,HARD,Ferrari,314.0,81.0,Silverstone
91.856,48.0,20.0,HARD,Ferrari,314.0,81.0,Silverstone
91.784,49.0,21.0,HARD,Ferrari,329.0,83.0,Silverstone
91.742,50.0,22.0,HARD,Ferrari,330.0,80.0,Silverstone
91.223,51.0,23.0,HARD,Ferrari,316.0,81.0,Silverstone
91.302,52.0,24.0,HARD,Ferrari,326.0,78.0,Silverstone
95.983,5.0,5.0,HARD,Red Bull Racing,322.0,80.0,Silverstone
95.256,6.0,6.0,HARD,Red Bull Racing,314.0,80.0,Silverstone
94.763,7.0,7.0,HARD,Red Bull Racing,329.0,78.0,Silverstone
94.882,8.0,8.0,HARD,Red Bull Racing,323.0,78.0,Silverstone
94.058,9.0,9.0,HARD,Red Bull Racing,315.0,84.0,Silverstone
94.621,10.0,10.0,HARD,Red Bull Racing,328.0,82.0,Silverstone
94.535,11.0,11.0,HARD,Red Bull Racing,330.0,77.0,Silverstone
94.822,12.0,12.0,HARD,Red Bull Racing,324.0,80.0,Silverstone
94.837,13.0,13.0,HARD,Red Bull Racing,339.0,80.0,Silverstone
94.57,14.0,14.0,HARD,Red Bull Racing,325.0,82.0,Silverstone
94.353,15.0,15.0,HARD,Red Bull Racing,327.0,78.0,Silverstone
94.182,16.0,16.0,HARD,Red Bull Racing,329.0,79.0,Silverstone
94.081,17.0,17.0,HARD,Red Bull Racing,329.0,79.0,Silverstone
92.816,20.0,2.0,MEDIUM,Red Bull Racing,310.0,86.0,Silverstone
92.609,21.0,3.0,MEDIUM,Red Bull Racing,312.0,80.0,Silverstone
92.062,22.0,4.0,MEDIUM,Red Bull Racing,329.0,78.0,Silverstone
92.297,23.0,5.0,MEDIUM,Red Bull Racing,306.0,82.0,Silverstone
92.159,24.0,6.0,MEDIUM,Red Bull Racing,309.0,82.0,Silverstone
92.448,25.0,7.0,MEDIUM,Red Bull Racing,314.0,81.0,Silverstone
92.835,26.0,8.0,MEDIUM,Red Bull Racing,317.0,80.0,Silverstone
92.755,27.0,9.0,MEDIUM,Red Bull Racing,321.0,82.0,Silverstone
93.276,28.0,10.0,MEDIUM,Red Bull Racing,332.0,78.0,Silverstone
93.639,29.0,11.0,MEDIUM,Red Bull Racing,325.0,74.0,Silverstone
93.373,30.0,12.0,MEDIUM,Red Bull Racing,333.0,74.0,Silverstone
93.77,31.0,13.0,MEDIUM,Red Bull Racing,326.0,77.0,Silverstone
93.306,32.0,14.0,MEDIUM,Red Bull Racing,325.0,79.0,Silverstone
93.135,33.0,15.0,MEDIUM,Red Bull Racing,335.0,79.0,Silverstone
93.207,34.0,16.0,MEDIUM,Red Bull Racing,340.0,78.0,Silverstone
93.411,35.0,17.0,MEDIUM,Red Bull Racing,330.0,75.0,Silverstone
93.045,36.0,18.0,MEDIUM,Red Bull Racing,332.0,82.0,Silverstone
93.376,37.0,19.0,MEDIUM,Red Bull Racing,325.0,75.0,Silverstone
91.07,40.0,2.0,MEDIUM,Red Bull Racing,319.0,82.0,Silverstone
92.14,41.0,3.0,MEDIUM,Red Bull Racing,340.0,73.0,Silverstone
91.953,42.0,4.0,MEDIUM,Red Bull Racing,330.0,84.0,Silverstone
92.319,43.0,5.0,MEDIUM,Red Bull Racing,329.0,74.0,Silverstone
92.617,44.0,6.0,MEDIUM,Red Bull Racing,331.0,75.0,Silverstone
92.224,45.0,7.0,MEDIUM,Red Bull Racing,327.0,80.0,Silverstone
88.617,50.0,5.0,SOFT,Red Bull Racing,312.0,88.0,Silverstone
91.284,51.0,6.0,SOFT,Red Bull Racing,305.0,78.0,Silverstone
93.756,1.0,4.0,SOFT,Red Bull Racing,315.0,0.0,Abu Dhabi
89.507,2.0,5.0,SOFT,Red Bull Racing,311.0,66.0,Abu Dhabi
89.273,3.0,6.0,SOFT,Red Bull Racing,309.0,65.0,Abu Dhabi
88.902,4.0,7.0,SOFT,Red Bull Racing,308.0,66.0,Abu Dhabi
89.249,5.0,8.0,SOFT,Red Bull Racing,308.0,66.0,Abu Dhabi
89.239,6.0,9.0,SOFT,Red Bull Racing,308.0,66.0,Abu Dhabi
89.022,7.0,10.0,SOFT,Red Bull Racing,308.0,70.0,Abu Dhabi
88.94,8.0,11.0,SOFT,Red Bull Racing,306.0,67.0,Abu Dhabi
89.063,9.0,12.0,SOFT,Red Bull Racing,307.0,65.0,Abu Dhabi
88.937,10.0,13.0,SOFT,Red Bull Racing,309.0,66.0,Abu Dhabi
88.886,11.0,14.0,SOFT,Red Bull Racing,308.0,65.0,Abu Dhabi
89.165,12.0,15.0,SOFT,Red Bull Racing,307.0,67.0,Abu Dhabi
89.267,13.0,16.0,SOFT,Red Bull Racing,310.0,64.0,Abu Dhabi
89.392,14.0,17.0,SOFT,Red Bull Racing,306.0,65.0,Abu Dhabi
89.581,15.0,18.0,SOFT,Red Bull Racing,305.0,64.0,Abu Dhabi
89.683,16.0,19.0,SOFT,Red Bull Racing,307.0,64.0,Abu Dhabi
89.967,17.0,20.0,SOFT,Red Bull Racing,305.0,63.0,Abu Dhabi
90.588,18.0,21.0,SOFT,Red Bull Racing,305.0,65.0,Abu Dhabi
91.034,19.0,22.0,SOFT,Red Bull Racing,305.0,63.0,Abu Dhabi
94.359,20.0,23.0,SOFT,Red Bull Racing,318.0,51.0,Abu Dhabi
88.513,23.0,2.0,HARD,Red Bull Racing,304.0,67.0,Abu Dhabi
88.605,24.0,3.0,HARD,Red Bull Racing,305.0,70.0,Abu Dhabi
88.051,27.0,6.0,HARD,Red Bull Racing,308.0,64.0,Abu Dhabi
87.962,28.0,7.0,HARD,Red Bull Racing,308.0,65.0,Abu Dhabi
87.978,29.0,8.0,HARD,Red Bull Racing,310.0,65.0,Abu Dhabi
88.339,30.0,9.0,HARD,Red Bull Racing,312.0,64.0,Abu Dhabi
87.95,31.0,10.0,HARD,Red Bull Racing,307.0,64.0,Abu Dhabi
87.82,32.0,11.0,HARD,Red Bull Racing,307.0,63.0,Abu Dhabi
87.96,33.0,12.0,HARD,Red Bull Racing,306.0,65.0,Abu Dhabi
87.306,34.0,13.0,HARD,Red Bull Racing,307.0,66.0,Abu Dhabi
87.423,35.0,14.0,HARD,Red Bull Racing,307.0,66.0,Abu Dhabi
86.75,38.0,2.0,HARD,Red Bull Racing,305.0,68.0,Abu Dhabi
86.58,39.0,3.0,HARD,Red Bull Racing,305.0,68.0,Abu Dhabi
86.643,40.0,4.0,HARD,Red Bull Racing,305.0,65.0,Abu Dhabi
86.661,41.0,5.0,HARD,Red Bull Racing,306.0,69.0,Abu Dhabi
87.04,42.0,6.0,HARD,Red Bull Racing,306.0,68.0,Abu Dhabi
86.596,43.0,7.0,HARD,Red Bull Racing,308.0,65.0,Abu Dhabi
86.914,44.0,8.0,HARD,Red Bull Racing,309.0,67.0,Abu Dhabi
88.217,45.0,9.0,HARD,Red Bull Racing,314.0,63.0,Abu Dhabi
87.028,46.0,10.0,HARD,Red Bull Racing,319.0,64.0,Abu Dhabi
86.642,47.0,11.0,HARD,Red Bull Racing,306.0,68.0,Abu Dhabi
86.429,48.0,12.0,HARD,Red Bull Racing,306.0,65.0,Abu Dhabi
86.507,49.0,13.0,HARD,Red Bull Racing,307.0,67.0,Abu Dhabi
86.428,50.0,14.0,HARD,Red Bull Racing,307.0,67.0,Abu Dhabi
86.419,51.0,15.0,HARD,Red Bull Racing,309.0,68.0,Abu Dhabi
